,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.9384892463684082,0.026527949069406077,0.17232308387756348,0.013201453704731837,0.001,0.001,"{'C': 0.001, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
1,0.9447973728179931,0.028286623593204444,0.17656207084655762,0.014770290903570625,0.001,0.01,"{'C': 0.001, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
2,0.9412425041198731,0.021345294128172602,0.17116026878356932,0.007341263266886785,0.001,0.1,"{'C': 0.001, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
3,0.9425347328186036,0.03386952186233055,0.15536832809448242,0.017460909842890587,0.001,1,"{'C': 0.001, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
4,0.9628435611724854,0.030005451440242616,0.16567420959472656,0.013903483405792005,0.01,0.001,"{'C': 0.01, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
5,0.9419955730438232,0.018952083501745876,0.1565230369567871,0.007757527495382761,0.01,0.01,"{'C': 0.01, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
6,1.0164985656738281,0.07820071259579077,0.15585498809814452,0.01424524000653987,0.01,0.1,"{'C': 0.01, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
7,1.0531565189361571,0.025698130917506008,0.15319104194641114,0.005312484110260642,0.01,1,"{'C': 0.01, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
8,0.9889886379241943,0.04000378251516195,0.1397535800933838,0.013872687513992638,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
9,0.9608014583587646,0.031279421999254806,0.13835058212280274,0.010035980608800768,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
10,0.9795468807220459,0.04990450957547993,0.16431245803833008,0.020373573715423355,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
11,1.0573328495025636,0.06249201595457017,0.15188212394714357,0.0225239038888233,0.1,1,"{'C': 0.1, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
12,1.0296640396118164,0.018246142817782012,0.14009518623352052,0.011355124370347823,1,0.001,"{'C': 1, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
13,0.9852488040924072,0.029442570597383068,0.13932700157165528,0.005525372703491457,1,0.01,"{'C': 1, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
14,1.0344377040863038,0.06077078531778998,0.1420506000518799,0.007857266260475277,1,0.1,"{'C': 1, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
15,1.086745834350586,0.06180320226239638,0.14867086410522462,0.02562074038427059,1,1,"{'C': 1, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
16,1.3261478900909425,0.07167733364936482,0.1791398048400879,0.005650865261398078,10,0.001,"{'C': 10, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
17,1.3671487331390382,0.04156635978622103,0.16524858474731446,0.03294209076700095,10,0.01,"{'C': 10, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
18,1.2274753093719482,0.00520053687586094,0.13467373847961425,0.005068182942952238,10,0.1,"{'C': 10, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
19,0.956746768951416,0.09702238255963622,0.11771621704101562,0.009759432615411344,10,1,"{'C': 10, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
