,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,0.09624810218811035,0.0026622135637729243,0.0019402027130126954,0.00013836097150662642,11,10,"{'max_depth': 11, 'min_samples_split': 10}",0.6598360655737705,0.5860655737704918,0.5655737704918032,0.7049180327868853,0.7049180327868853,0.6442622950819672,0.058616587471413524,11
21,0.0796417236328125,0.0022594419550916803,0.0018365859985351562,9.933130343384064e-05,11,60,"{'max_depth': 11, 'min_samples_split': 60}",0.5983606557377049,0.6024590163934426,0.5778688524590164,0.6762295081967213,0.7172131147540983,0.6344262295081967,0.05314611500802403,18
22,0.06843080520629882,0.0026876074679240127,0.001761007308959961,0.00026149057619825173,11,110,"{'max_depth': 11, 'min_samples_split': 110}",0.6352459016393442,0.5163934426229508,0.6270491803278688,0.6844262295081968,0.6926229508196722,0.6311475409836066,0.06296021104810336,20
23,0.05719103813171387,0.0037820904985490927,0.0018311500549316405,8.55853760687201e-05,11,160,"{'max_depth': 11, 'min_samples_split': 160}",0.6598360655737705,0.4426229508196721,0.6434426229508197,0.6762295081967213,0.7336065573770492,0.6311475409836066,0.09904136043929977,20
24,0.04953603744506836,0.004134669693762458,0.0019439697265625,0.0002463822533683932,11,210,"{'max_depth': 11, 'min_samples_split': 210}",0.6516393442622951,0.5655737704918032,0.6434426229508197,0.6065573770491803,0.7336065573770492,0.6401639344262295,0.055797942377434455,15
25,0.04006552696228027,0.005389823933435262,0.001846647262573242,6.378159996410138e-05,11,260,"{'max_depth': 11, 'min_samples_split': 260}",0.6434426229508197,0.5942622950819673,0.6434426229508197,0.5983606557377049,0.7295081967213115,0.6418032786885246,0.0486722388173886,12
26,0.03363537788391113,0.0033961708817474325,0.0018212318420410157,2.1999408244949162e-05,11,310,"{'max_depth': 11, 'min_samples_split': 310}",0.6680327868852459,0.5860655737704918,0.6434426229508197,0.5983606557377049,0.819672131147541,0.6631147540983606,0.08372701062691307,1
27,0.03315958976745605,0.004827270118505753,0.0018658638000488281,8.834262567214417e-05,11,360,"{'max_depth': 11, 'min_samples_split': 360}",0.6680327868852459,0.5860655737704918,0.6434426229508197,0.5983606557377049,0.8155737704918032,0.6622950819672131,0.08219640089653556,4
28,0.032036209106445314,0.0056553674032224785,0.0018555164337158204,9.78702430150123e-05,11,410,"{'max_depth': 11, 'min_samples_split': 410}",0.6680327868852459,0.5860655737704918,0.6434426229508197,0.5983606557377049,0.8155737704918032,0.6622950819672131,0.08219640089653556,4
29,0.02878990173339844,0.005234309067715114,0.0018908977508544922,0.00014303962343209997,11,460,"{'max_depth': 11, 'min_samples_split': 460}",0.5532786885245902,0.4959016393442623,0.5942622950819673,0.6926229508196722,0.8155737704918032,0.6303278688524591,0.11269821142489975,23
30,0.0979640007019043,0.013176372283239332,0.0017523765563964844,0.000541189000055778,16,10,"{'max_depth': 16, 'min_samples_split': 10}",0.6270491803278688,0.5491803278688525,0.5778688524590164,0.6967213114754098,0.6885245901639344,0.6278688524590164,0.058501855344444166,29
31,0.0797461986541748,0.009752919345013995,0.001692819595336914,0.00026989789384587655,16,60,"{'max_depth': 16, 'min_samples_split': 60}",0.569672131147541,0.6065573770491803,0.5778688524590164,0.6762295081967213,0.7172131147540983,0.6295081967213115,0.05770398657966569,27
32,0.05592670440673828,0.005584780522589387,0.0013935565948486328,0.00017491495821132192,16,110,"{'max_depth': 16, 'min_samples_split': 110}",0.6352459016393442,0.5081967213114754,0.6270491803278688,0.6844262295081968,0.6926229508196722,0.6295081967213115,0.06596196570075644,27
33,0.05416450500488281,0.006258398566928276,0.0016237735748291016,0.0002536049180078073,16,160,"{'max_depth': 16, 'min_samples_split': 160}",0.6598360655737705,0.4426229508196721,0.6434426229508197,0.6762295081967213,0.7336065573770492,0.6311475409836066,0.09904136043929977,20
34,0.03644256591796875,0.0021657766270466935,0.0013887882232666016,0.0002809682182555853,16,210,"{'max_depth': 16, 'min_samples_split': 210}",0.6516393442622951,0.5655737704918032,0.6434426229508197,0.6065573770491803,0.7336065573770492,0.6401639344262295,0.055797942377434455,15
35,0.03702569007873535,0.007883123083096138,0.0016040325164794922,0.00023277612599111142,16,260,"{'max_depth': 16, 'min_samples_split': 260}",0.6434426229508197,0.5942622950819673,0.6434426229508197,0.5983606557377049,0.7295081967213115,0.6418032786885246,0.0486722388173886,12
36,0.026087570190429687,0.003919054693992545,0.0012012481689453124,2.321692652842431e-05,16,310,"{'max_depth': 16, 'min_samples_split': 310}",0.6680327868852459,0.5860655737704918,0.6434426229508197,0.5983606557377049,0.819672131147541,0.6631147540983606,0.08372701062691307,1
37,0.029818153381347655,0.00683903095566925,0.0017354488372802734,0.00022473522944711847,16,360,"{'max_depth': 16, 'min_samples_split': 360}",0.6680327868852459,0.5860655737704918,0.6434426229508197,0.5983606557377049,0.8155737704918032,0.6622950819672131,0.08219640089653556,4
38,0.02791571617126465,0.00667466900757376,0.001424121856689453,0.00028788067127835773,16,410,"{'max_depth': 16, 'min_samples_split': 410}",0.6680327868852459,0.5860655737704918,0.6434426229508197,0.5983606557377049,0.8155737704918032,0.6622950819672131,0.08219640089653556,4
39,0.025570249557495116,0.005900648962164111,0.0016811370849609375,0.00015734422522080396,16,460,"{'max_depth': 16, 'min_samples_split': 460}",0.5532786885245902,0.4959016393442623,0.5942622950819673,0.6926229508196722,0.8155737704918032,0.6303278688524591,0.11269821142489975,23
