,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.5742220401763916,0.034364970109104644,0.002960348129272461,0.00021948470979631552,0.001,{'C': 0.001},0.5714285714285714,0.5769230769230769,0.6043956043956044,0.5524861878453039,0.5193370165745856,0.5649779735682819,0.028190839793523107,3
1,0.5733451843261719,0.03601098920086573,0.004678106307983399,0.0034041525138816205,0.01,{'C': 0.01},0.5604395604395604,0.5934065934065934,0.6043956043956044,0.5911602209944752,0.5193370165745856,0.5737885462555066,0.030851611985042885,2
2,0.5746362686157227,0.03320728726529685,0.003104114532470703,0.0003757224643301367,0.1,{'C': 0.1},0.554945054945055,0.5384615384615384,0.6098901098901099,0.56353591160221,0.430939226519337,0.539647577092511,0.05920818747227454,5
3,0.5611881256103516,0.033765213908532314,0.0025304317474365234,0.00010272478009227295,1,{'C': 1},0.5934065934065934,0.4945054945054945,0.5879120879120879,0.5524861878453039,0.574585635359116,0.5605726872246696,0.035958049844118316,4
4,0.4867682456970215,0.11316795809536491,0.002001190185546875,0.00039263327545759205,10,{'C': 10},0.6043956043956044,0.5604395604395604,0.6043956043956044,0.569060773480663,0.5524861878453039,0.5781938325991189,0.022062797598031807,1
