,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2579960823059082,0.0035001899538244317,0.002648591995239258,0.000535060099213095,0.001,{'C': 0.001},0.6188524590163934,0.4057377049180328,0.6229508196721312,0.4098360655737705,0.5573770491803278,0.5229508196721312,0.09686707549230338,2
1,0.2643270492553711,0.0097395972800169,0.003133821487426758,0.0009821285938794136,0.01,{'C': 0.01},0.4139344262295082,0.4016393442622951,0.6065573770491803,0.4098360655737705,0.5573770491803278,0.4778688524590164,0.08649774398867487,3
2,0.2807588577270508,0.005641839241839428,0.002405261993408203,0.00010218883970261506,0.1,{'C': 0.1},0.4959016393442623,0.610655737704918,0.6229508196721312,0.5942622950819673,0.4057377049180328,0.5459016393442623,0.08320378715048865,1
3,0.2851059913635254,0.0049929718232968965,0.0030326366424560545,0.0016454537123811806,1,{'C': 1},0.4139344262295082,0.4016393442622951,0.4098360655737705,0.5573770491803278,0.5860655737704918,0.4737704918032787,0.08058673577790462,4
4,0.25485382080078123,0.044708124275318145,0.00245518684387207,0.0008381064852223972,10,{'C': 10},0.4139344262295082,0.4057377049180328,0.4098360655737705,0.4098360655737705,0.5819672131147541,0.44426229508196724,0.06890123174972954,5
