,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,1.161931610107422,0.0697038166142117,0.0026513099670410155,0.0006584708803761538,11,10,"{'max_depth': 11, 'min_samples_split': 10}",0.14354066985645933,0.12562814070351758,0.13989637305699482,0.14893617021276595,0.15384615384615385,0.14212152420185376,0.009587819448984155,1
21,0.820042896270752,0.10869541925240185,0.0024100303649902343,0.0006044398538309727,11,60,"{'max_depth': 11, 'min_samples_split': 60}",0.14354066985645933,0.1306532663316583,0.12953367875647667,0.1276595744680851,0.1043956043956044,0.12770339855818744,0.012580199519181998,3
22,0.6826635360717773,0.08979856896446187,0.0022321224212646486,0.00014576541464168905,11,110,"{'max_depth': 11, 'min_samples_split': 110}",0.15789473684210525,0.11557788944723618,0.10362694300518134,0.11170212765957446,0.11538461538461539,0.121524201853759,0.01952901715879272,5
23,0.551485252380371,0.07582555871784552,0.002393627166748047,0.0006130730335206645,11,160,"{'max_depth': 11, 'min_samples_split': 160}",0.16267942583732056,0.10050251256281408,0.11398963730569948,0.09574468085106383,0.07692307692307693,0.11122554067971163,0.029357901742650842,10
24,0.43587374687194824,0.027210244226801936,0.002471637725830078,0.0007153325738961763,11,210,"{'max_depth': 11, 'min_samples_split': 210}",0.14354066985645933,0.09045226130653267,0.09844559585492228,0.06914893617021277,0.07142857142857142,0.09577754891864057,0.027325377984266194,13
25,0.31030840873718263,0.03329050306272222,0.0022507667541503905,0.0003146894981167931,11,260,"{'max_depth': 11, 'min_samples_split': 260}",0.11961722488038277,0.09045226130653267,0.08290155440414508,0.06382978723404255,0.07692307692307693,0.08753861997940268,0.018906622444839757,16
26,0.24592943191528321,0.03545152678365919,0.0021340370178222655,0.000269634333136227,11,310,"{'max_depth': 11, 'min_samples_split': 310}",0.10526315789473684,0.07537688442211055,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.08032955715756952,0.01441231263471084,22
27,0.22380976676940917,0.041086395410653,0.0022141456604003905,0.0004081825061293016,11,360,"{'max_depth': 11, 'min_samples_split': 360}",0.10526315789473684,0.07537688442211055,0.09326424870466321,0.05851063829787234,0.07142857142857142,0.08135942327497425,0.016675037549150118,19
28,0.21850962638854982,0.039068794874082886,0.0020991802215576173,7.172724584615347e-05,11,410,"{'max_depth': 11, 'min_samples_split': 410}",0.09569377990430622,0.07537688442211055,0.09326424870466321,0.05851063829787234,0.07142857142857142,0.07929969104016478,0.013966178834710194,25
29,0.25110735893249514,0.04521838976069812,0.0033247947692871095,0.0015185595095871638,11,460,"{'max_depth': 11, 'min_samples_split': 460}",0.09569377990430622,0.07537688442211055,0.09326424870466321,0.05851063829787234,0.07142857142857142,0.07929969104016478,0.013966178834710194,25
30,1.1268545627593993,0.02776090953502604,0.0020716190338134766,4.649859156100578e-05,16,10,"{'max_depth': 16, 'min_samples_split': 10}",0.14832535885167464,0.11055276381909548,0.11917098445595854,0.14893617021276595,0.12637362637362637,0.13079299691040164,0.01563207033323145,2
31,0.8118933200836181,0.033341560786162856,0.002411508560180664,0.0006773225117842518,16,60,"{'max_depth': 16, 'min_samples_split': 60}",0.14832535885167464,0.1306532663316583,0.12435233160621761,0.13297872340425532,0.0989010989010989,0.12770339855818744,0.016013429343716905,3
32,0.6456960201263428,0.08918470341364243,0.0027707576751708984,0.001077249572110784,16,110,"{'max_depth': 16, 'min_samples_split': 110}",0.15789473684210525,0.11557788944723618,0.09844559585492228,0.11170212765957446,0.10989010989010989,0.11946446961894953,0.020919946901141878,7
33,0.5896454334259034,0.08114252647199649,0.003168153762817383,0.0013137890850004608,16,160,"{'max_depth': 16, 'min_samples_split': 160}",0.16267942583732056,0.10050251256281408,0.11398963730569948,0.09574468085106383,0.07692307692307693,0.11122554067971163,0.029357901742650842,10
34,0.4693626880645752,0.04384158765546988,0.002239704132080078,0.00026708253251914193,16,210,"{'max_depth': 16, 'min_samples_split': 210}",0.14354066985645933,0.09045226130653267,0.09844559585492228,0.06914893617021277,0.07142857142857142,0.09577754891864057,0.027325377984266194,13
35,0.2867938995361328,0.018914138708840237,0.0021164417266845703,0.0001132513849069502,16,260,"{'max_depth': 16, 'min_samples_split': 260}",0.11961722488038277,0.09045226130653267,0.08290155440414508,0.06382978723404255,0.07692307692307693,0.08753861997940268,0.018906622444839757,16
36,0.2459651470184326,0.039747567404217594,0.0020066261291503905,0.00028827519995048477,16,310,"{'max_depth': 16, 'min_samples_split': 310}",0.10526315789473684,0.07537688442211055,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.08032955715756952,0.01441231263471084,22
37,0.22041597366333007,0.028957170619394564,0.0020700931549072266,0.00014315026346339423,16,360,"{'max_depth': 16, 'min_samples_split': 360}",0.10526315789473684,0.07537688442211055,0.09326424870466321,0.05851063829787234,0.07142857142857142,0.08135942327497425,0.016675037549150118,19
38,0.20120763778686523,0.029665947253615085,0.001808929443359375,0.000282632747239552,16,410,"{'max_depth': 16, 'min_samples_split': 410}",0.09569377990430622,0.07537688442211055,0.09326424870466321,0.05851063829787234,0.07142857142857142,0.07929969104016478,0.013966178834710194,25
39,0.17484660148620607,0.02022978561198955,0.0015941619873046874,0.0002550841079759595,16,460,"{'max_depth': 16, 'min_samples_split': 460}",0.09569377990430622,0.07537688442211055,0.09326424870466321,0.05851063829787234,0.07142857142857142,0.07929969104016478,0.013966178834710194,25
