,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,accuracy,macro avg,weighted avg
f1-score,0.7272727272727272,0.7777777777777777,0.7058823529411764,0.7272727272727272,0.8421052631578948,0.7999999999999999,0.9333333333333333,0.888888888888889,0.7777777777777777,0.8333333333333334,0.5714285714285715,0.8571428571428571,0.7368421052631577,0.8571428571428571,0.7000000000000001,0.8333333333333333,0.7142857142857143,0.7999999999999999,0.7272727272727272,0.9411764705882353,1.0,0.75,0.7777777777777777,0.7368421052631577,0.9411764705882353,0.8235294117647058,0.7058823529411764,0.8333333333333334,0.8695652173913043,0.875,0.8024691358024691,0.8021791829090927,0.8004948726218725
precision,0.6666666666666666,0.7,0.8571428571428571,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.875,1.0,0.875,0.8333333333333334,0.6666666666666666,0.75,0.7,0.75,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.75,0.6666666666666666,0.8888888888888888,1.0,0.8571428571428571,0.875,0.7777777777777778,1.0,1.0,0.6,0.8333333333333334,0.8333333333333334,0.875,0.8024691358024691,0.8040043290043288,0.8163479296195344
recall,0.8,0.875,0.6,0.8,1.0,0.7272727272727273,1.0,0.8,0.7,0.8333333333333334,0.5,1.0,0.7777777777777778,1.0,0.6363636363636364,1.0,0.7142857142857143,0.8571428571428571,0.8,1.0,1.0,0.6666666666666666,0.7,0.7,0.8888888888888888,0.7,0.8571428571428571,0.8333333333333334,0.9090909090909091,0.875,0.8024691358024691,0.8183766233766234,0.8024691358024691
support,5.0,8.0,10.0,5.0,8.0,11.0,7.0,10.0,10.0,6.0,8.0,6.0,9.0,6.0,11.0,5.0,7.0,7.0,5.0,8.0,5.0,9.0,10.0,10.0,9.0,10.0,7.0,12.0,11.0,8.0,0.8024691358024691,243.0,243.0
