,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,26.86062126159668,1.0713888477445097,0.0053116798400878905,0.0004912716361849899,0.001,{'C': 0.001},0.1674641148325359,0.22110552763819097,0.11917098445595854,0.13829787234042554,0.17582417582417584,0.164778578784758,0.03498367398205655,2
1,26.928690338134764,1.4568136442549278,0.008660078048706055,0.003431799320009756,0.01,{'C': 0.01},0.15311004784688995,0.19095477386934673,0.12953367875647667,0.1595744680851064,0.17032967032967034,0.16065911431513905,0.020265409304348246,3
2,27.00144715309143,1.2341575380679952,0.015842294692993163,0.012066282497996364,0.1,{'C': 0.1},0.13875598086124402,0.20100502512562815,0.11917098445595854,0.13829787234042554,0.19230769230769232,0.15756951596292482,0.03246538300239694,5
3,27.534413528442382,0.9733761297809034,0.006394624710083008,0.0036510416605932522,1,{'C': 1},0.14354066985645933,0.1658291457286432,0.17616580310880828,0.11702127659574468,0.19230769230769232,0.15859938208032956,0.02585612744417109,4
4,23.737417697906494,5.558140623194999,0.004319286346435547,0.0037064031806853044,10,{'C': 10},0.18660287081339713,0.18090452261306533,0.12953367875647667,0.14361702127659576,0.2032967032967033,0.16889804325437693,0.027396002163354957,1
