,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.033706045150756835,0.0015023950165361762,0.0022177696228027344,0.00029903130743498795,1,10,"{'max_depth': 1, 'min_samples_split': 10}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
1,0.03157587051391601,0.0013250006292623354,0.0019750118255615233,0.00031480857799354715,1,60,"{'max_depth': 1, 'min_samples_split': 60}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
2,0.03409242630004883,0.001515959078003647,0.0020893573760986327,0.0001800408929569983,1,110,"{'max_depth': 1, 'min_samples_split': 110}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
3,0.02936549186706543,0.0018546016882888248,0.0016537189483642578,0.0003222143397583131,1,160,"{'max_depth': 1, 'min_samples_split': 160}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
4,0.03295502662658691,0.002866756878743823,0.001782846450805664,6.736536254645894e-05,1,210,"{'max_depth': 1, 'min_samples_split': 210}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
5,0.03486137390136719,0.003974573529513891,0.001848316192626953,0.0003469735521064028,1,260,"{'max_depth': 1, 'min_samples_split': 260}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
6,0.034747982025146486,0.0019495021455987606,0.0022744178771972657,0.0010440418191350253,1,310,"{'max_depth': 1, 'min_samples_split': 310}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
7,0.03532023429870605,0.006091894271934461,0.0018837451934814453,0.00045179325535666125,1,360,"{'max_depth': 1, 'min_samples_split': 360}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
8,0.033936691284179685,0.0032297877820904406,0.001796579360961914,0.00011162437057936526,1,410,"{'max_depth': 1, 'min_samples_split': 410}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
9,0.03221220970153808,0.002070349760387284,0.0018761634826660156,0.00019559674236542283,1,460,"{'max_depth': 1, 'min_samples_split': 460}",0.08133971291866028,0.07035175879396985,0.08290155440414508,0.06382978723404255,0.07142857142857142,0.07415036045314109,0.007163497120238331,31
10,0.17157940864562987,0.0071645940168306235,0.0025110244750976562,0.000548912539797305,6,10,"{'max_depth': 6, 'min_samples_split': 10}",0.10047846889952153,0.12562814070351758,0.12435233160621761,0.0797872340425532,0.1043956043956044,0.10710607621009269,0.01687478546477677,5
11,0.14847254753112793,0.007358833272226571,0.0019495487213134766,0.00010991960148175452,6,60,"{'max_depth': 6, 'min_samples_split': 60}",0.14832535885167464,0.10050251256281408,0.08290155440414508,0.06382978723404255,0.12637362637362637,0.10504634397528322,0.030315624513562612,6
12,0.13667397499084472,0.018458018781531936,0.0037151336669921874,0.003851189835305565,6,110,"{'max_depth': 6, 'min_samples_split': 110}",0.12440191387559808,0.09547738693467336,0.07772020725388601,0.0851063829787234,0.10989010989010989,0.09886714727085479,0.017059338156087272,10
13,0.13176937103271485,0.011787751145749785,0.002456855773925781,0.0009518543329448103,6,160,"{'max_depth': 6, 'min_samples_split': 160}",0.1291866028708134,0.08040201005025126,0.11917098445595854,0.0797872340425532,0.0989010989010989,0.101956745623069,0.02026379976265772,8
14,0.11012864112854004,0.010427498646245786,0.0020227909088134767,0.0006373600027107397,6,210,"{'max_depth': 6, 'min_samples_split': 210}",0.11483253588516747,0.07537688442211055,0.10880829015544041,0.07446808510638298,0.1043956043956044,0.09577754891864057,0.01729271369309833,15
15,0.09457368850708008,0.020857833395222892,0.0017557621002197265,5.44015403447703e-05,6,260,"{'max_depth': 6, 'min_samples_split': 260}",0.11483253588516747,0.07537688442211055,0.09844559585492228,0.06914893617021277,0.1043956043956044,0.09268795056642637,0.01750790763139125,18
16,0.08433260917663574,0.019052078064529954,0.001757049560546875,9.426463999547829e-05,6,310,"{'max_depth': 6, 'min_samples_split': 310}",0.11483253588516747,0.07537688442211055,0.10362694300518134,0.06914893617021277,0.09340659340659341,0.09165808444902163,0.017235621922932497,19
17,0.0853050708770752,0.030346580347511535,0.001838350296020508,0.00029864439506444034,6,360,"{'max_depth': 6, 'min_samples_split': 360}",0.11483253588516747,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.08959835221421215,0.020185684229628194,25
18,0.0857025146484375,0.010465165482724277,0.002852058410644531,0.0010135485189585746,6,410,"{'max_depth': 6, 'min_samples_split': 410}",0.11004784688995216,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.08856848609680741,0.018956612333188756,28
19,0.0834733009338379,0.0072418592486193445,0.0017763614654541016,7.207825436720105e-05,6,460,"{'max_depth': 6, 'min_samples_split': 460}",0.11961722488038277,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.09062821833161688,0.02152450868668419,22
20,0.2616999626159668,0.008821616972667996,0.0025588035583496093,0.0008985032538266839,11,10,"{'max_depth': 11, 'min_samples_split': 10}",0.11961722488038277,0.11557788944723618,0.13471502590673576,0.14361702127659576,0.08791208791208792,0.12049433573635428,0.018649801350169814,2
21,0.208543062210083,0.03790027001963136,0.0020628452301025392,0.0004442863122245563,11,60,"{'max_depth': 11, 'min_samples_split': 60}",0.17703349282296652,0.11055276381909548,0.09326424870466321,0.07446808510638298,0.12087912087912088,0.11637487126673532,0.03533989604052663,4
22,0.1659726619720459,0.01267217867129879,0.0028856277465820314,0.0014311765269253932,11,110,"{'max_depth': 11, 'min_samples_split': 110}",0.1291866028708134,0.10552763819095477,0.08808290155440414,0.09574468085106383,0.09340659340659341,0.10298661174047374,0.014851935731928004,7
23,0.1442622184753418,0.01602597643575511,0.003007650375366211,0.0010398527097572957,11,160,"{'max_depth': 11, 'min_samples_split': 160}",0.1339712918660287,0.08040201005025126,0.11917098445595854,0.07446808510638298,0.07692307692307693,0.09783728115345006,0.024930294881076304,11
24,0.13324918746948242,0.04417486564709008,0.0018247604370117188,8.452409064002002e-05,11,210,"{'max_depth': 11, 'min_samples_split': 210}",0.12440191387559808,0.07537688442211055,0.10880829015544041,0.06914893617021277,0.1043956043956044,0.09680741503604531,0.021108145857150082,13
25,0.10498194694519043,0.021823153649358756,0.0020412445068359376,0.0005552835472265717,11,260,"{'max_depth': 11, 'min_samples_split': 260}",0.12440191387559808,0.07537688442211055,0.09844559585492228,0.06914893617021277,0.1043956043956044,0.09474768280123584,0.020327777091437724,16
26,0.08545384407043458,0.0182049836454852,0.001831197738647461,0.00019520787280940505,11,310,"{'max_depth': 11, 'min_samples_split': 310}",0.11483253588516747,0.07537688442211055,0.10362694300518134,0.06914893617021277,0.09340659340659341,0.09165808444902163,0.017235621922932497,19
27,0.09686203002929687,0.03252671059999647,0.0021635055541992187,0.0004154319220856438,11,360,"{'max_depth': 11, 'min_samples_split': 360}",0.11483253588516747,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.08959835221421215,0.020185684229628194,25
28,0.08421430587768555,0.015554737159914277,0.002260160446166992,0.000599628279719034,11,410,"{'max_depth': 11, 'min_samples_split': 410}",0.11004784688995216,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.08856848609680741,0.018956612333188756,28
29,0.08855738639831542,0.01790418459670517,0.0028293609619140627,0.0013763118705272335,11,460,"{'max_depth': 11, 'min_samples_split': 460}",0.11961722488038277,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.09062821833161688,0.02152450868668419,22
30,0.2598089694976807,0.032466042811418384,0.002021312713623047,0.0006187210831393447,16,10,"{'max_depth': 16, 'min_samples_split': 10}",0.1339712918660287,0.1407035175879397,0.16062176165803108,0.14361702127659576,0.11538461538461539,0.13903192584963955,0.014408909303122533,1
31,0.17326960563659669,0.02082586447230455,0.0017330169677734375,0.00014767712225567328,16,60,"{'max_depth': 16, 'min_samples_split': 60}",0.18181818181818182,0.10552763819095477,0.09844559585492228,0.09042553191489362,0.12087912087912088,0.12049433573635428,0.033571711110772,2
32,0.15654115676879882,0.009505102645840056,0.0023078441619873045,0.00045150167775444966,16,110,"{'max_depth': 16, 'min_samples_split': 110}",0.1291866028708134,0.10050251256281408,0.08808290155440414,0.09574468085106383,0.09340659340659341,0.101956745623069,0.014814207481202178,8
33,0.137510347366333,0.011347752821432397,0.002467632293701172,0.0010933069044627912,16,160,"{'max_depth': 16, 'min_samples_split': 160}",0.1339712918660287,0.08040201005025126,0.11917098445595854,0.07446808510638298,0.07692307692307693,0.09783728115345006,0.024930294881076304,11
34,0.11063709259033203,0.018684351353914667,0.001695871353149414,0.0002515518713643261,16,210,"{'max_depth': 16, 'min_samples_split': 210}",0.12440191387559808,0.07537688442211055,0.10880829015544041,0.06914893617021277,0.1043956043956044,0.09680741503604531,0.021108145857150082,13
35,0.09985418319702148,0.014943195958993117,0.002476406097412109,0.0007442546923072046,16,260,"{'max_depth': 16, 'min_samples_split': 260}",0.12440191387559808,0.07537688442211055,0.09844559585492228,0.06914893617021277,0.1043956043956044,0.09474768280123584,0.020327777091437724,16
36,0.08534493446350097,0.01735891204264365,0.0018637657165527343,0.0001973417756507723,16,310,"{'max_depth': 16, 'min_samples_split': 310}",0.11483253588516747,0.07537688442211055,0.10362694300518134,0.06914893617021277,0.09340659340659341,0.09165808444902163,0.017235621922932497,19
37,0.0829427719116211,0.018281798721269796,0.0018162727355957031,0.00016185148453676636,16,360,"{'max_depth': 16, 'min_samples_split': 360}",0.11483253588516747,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.08959835221421215,0.020185684229628194,25
38,0.07421002388000489,0.02271481323760173,0.0018968582153320312,0.0005636283991889362,16,410,"{'max_depth': 16, 'min_samples_split': 410}",0.11004784688995216,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.08856848609680741,0.018956612333188756,28
39,0.06449422836303711,0.005693695804030113,0.0014294147491455077,0.00019932674999900447,16,460,"{'max_depth': 16, 'min_samples_split': 460}",0.11961722488038277,0.07537688442211055,0.10362694300518134,0.05851063829787234,0.09340659340659341,0.09062821833161688,0.02152450868668419,22
