,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3428288459777832,0.009442031150763891,0.05185003280639648,0.002026177905860616,0.001,0.001,"{'C': 0.001, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
1,0.34801344871520995,0.008441175060068772,0.05060577392578125,0.0024134851449751833,0.001,0.01,"{'C': 0.001, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
2,0.35103521347045896,0.01341342342870201,0.049004554748535156,0.0021517616728952732,0.001,0.1,"{'C': 0.001, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
3,0.36333017349243163,0.013895457184922735,0.05020275115966797,0.0028682410644116623,0.001,1,"{'C': 0.001, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
4,0.370362663269043,0.013961653716543893,0.050184774398803714,0.003316157571239325,0.01,0.001,"{'C': 0.01, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
5,0.35074386596679685,0.008051494332322403,0.05005745887756348,0.0018658720706509753,0.01,0.01,"{'C': 0.01, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
6,0.36101818084716797,0.01081417665220459,0.048609590530395506,0.0019936920811487644,0.01,0.1,"{'C': 0.01, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
7,0.37132439613342283,0.01825305706244474,0.04928269386291504,0.0024570689411691016,0.01,1,"{'C': 0.01, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
8,0.36171879768371584,0.009225093472733257,0.04927768707275391,0.0022380801528873668,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
9,0.3607583522796631,0.004899626160410084,0.05125923156738281,0.003943019641227419,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
10,0.36034789085388186,0.011906558267499137,0.04815831184387207,0.0018985627153200613,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
11,0.3686666965484619,0.025900989707211036,0.048555946350097655,0.0020021525373540646,0.1,1,"{'C': 0.1, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
12,0.3577721118927002,0.008519400909886834,0.04971461296081543,0.0020138240584815286,1,0.001,"{'C': 1, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
13,0.3653212547302246,0.012475995869619378,0.05003619194030762,0.0056004463393079665,1,0.01,"{'C': 1, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
14,0.36624817848205565,0.00806902791629991,0.04826455116271973,0.0024797391152391467,1,0.1,"{'C': 1, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
15,0.3650425910949707,0.013829143788568973,0.049622201919555665,0.0026797653111877155,1,1,"{'C': 1, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
16,0.39475231170654296,0.007629541828402549,0.04898877143859863,0.00246945376779964,10,0.001,"{'C': 10, 'gamma': 0.001}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
17,0.3889591693878174,0.018540318196327198,0.04917759895324707,0.002635877561684424,10,0.01,"{'C': 10, 'gamma': 0.01}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
18,0.3852981090545654,0.010854412562579954,0.04958353042602539,0.0021133512936152214,10,0.1,"{'C': 10, 'gamma': 0.1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
19,0.3417424201965332,0.007642616077373143,0.0401547908782959,0.0022797392172322012,10,1,"{'C': 10, 'gamma': 1}",0.04784688995215311,0.04522613065326633,0.046632124352331605,0.047872340425531915,0.04945054945054945,0.04737384140061792,0.001399756867302231,1
