,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.549158477783203,0.039164789737731236,0.05181961059570313,0.0034391127331858426,200,{'n_estimators': 200},0.28708133971291866,0.3065326633165829,0.2849740932642487,0.24468085106382978,0.3076923076923077,0.286302780638517,0.022483850178853307,6
1,6.429044008255005,0.2759803710356846,0.08348197937011718,0.006633261866769848,400,{'n_estimators': 400},0.291866028708134,0.2914572864321608,0.27461139896373055,0.26063829787234044,0.2967032967032967,0.28321318228630277,0.013324129955139246,7
2,8.897474098205567,0.10641745893725064,0.12020373344421387,0.002851422872924448,600,{'n_estimators': 600},0.27751196172248804,0.3065326633165829,0.3005181347150259,0.2978723404255319,0.3076923076923077,0.2976313079299691,0.01113582275495516,2
3,11.746617984771728,0.18389353820570198,0.1580801010131836,0.0031212844166477794,800,{'n_estimators': 800},0.2727272727272727,0.2964824120603015,0.2849740932642487,0.28191489361702127,0.34065934065934067,0.2945417095777549,0.023471426410947727,3
4,14.746040439605713,0.16904918605943905,0.19694881439208983,0.0036448165601059646,1000,{'n_estimators': 1000},0.27751196172248804,0.3015075376884422,0.30569948186528495,0.2925531914893617,0.31868131868131866,0.29866117404737386,0.013788792780350986,1
5,17.76449728012085,0.21048776686964582,0.2364635467529297,0.005450233270050877,1200,{'n_estimators': 1200},0.2727272727272727,0.3015075376884422,0.27979274611398963,0.2553191489361702,0.3021978021978022,0.282183316168898,0.017655728654725505,8
6,20.968046140670776,0.33108230278081824,0.2871078968048096,0.019360609953933888,1400,{'n_estimators': 1400},0.2583732057416268,0.3165829145728643,0.2849740932642487,0.2712765957446808,0.3131868131868132,0.2883625128733265,0.023045716169090603,5
7,24.13486957550049,0.23135221746101325,0.3034360885620117,0.0233683123150157,1600,{'n_estimators': 1600},0.27751196172248804,0.2864321608040201,0.29533678756476683,0.24468085106382978,0.3021978021978022,0.2811534500514933,0.01972598704931656,9
8,22.859966039657593,1.405727553735897,0.23491759300231935,0.014893336544563311,1800,{'n_estimators': 1800},0.291866028708134,0.3015075376884422,0.27979274611398963,0.26595744680851063,0.3076923076923077,0.2893923789907312,0.014792466750401356,4
