,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.010847663879394532,0.004390454625230669,0.053028202056884764,0.004602329374630647,1,{'n_neighbors': 1},0.11483253588516747,0.18090452261306533,0.12953367875647667,0.14893617021276595,0.11538461538461539,0.1380020597322348,0.025021089542135957,1
1,0.011618566513061524,0.0008626596282532099,0.05246915817260742,0.0057584504577401436,2,{'n_neighbors': 2},0.09090909090909091,0.12060301507537688,0.11917098445595854,0.09574468085106383,0.10989010989010989,0.10710607621009269,0.0122138623460967,9
2,0.010426759719848633,0.0007475364586135703,0.06659102439880371,0.0060840259009024445,3,{'n_neighbors': 3},0.09090909090909091,0.1407035175879397,0.11917098445595854,0.07446808510638298,0.12087912087912088,0.10916580844490216,0.023543504834001854,6
3,0.018989372253417968,0.01068778780418779,0.07061281204223632,0.016685165687742844,4,{'n_neighbors': 4},0.10047846889952153,0.135678391959799,0.11398963730569948,0.06914893617021277,0.12637362637362637,0.10916580844490216,0.023032022935714613,6
4,0.013389253616333007,0.0028164348325361668,0.07349619865417481,0.01808893572722356,5,{'n_neighbors': 5},0.09569377990430622,0.135678391959799,0.10362694300518134,0.10106382978723404,0.12637362637362637,0.11225540679711637,0.015744414364996146,3
5,0.011273193359375,0.002299276368115692,0.08048486709594727,0.01972186896706991,6,{'n_neighbors': 6},0.10526315789473684,0.1306532663316583,0.11398963730569948,0.0797872340425532,0.13186813186813187,0.11225540679711637,0.018886368255737827,3
6,0.014100313186645508,0.003388104095285583,0.0850752830505371,0.027835409274919766,7,{'n_neighbors': 7},0.09569377990430622,0.135678391959799,0.12953367875647667,0.0851063829787234,0.13736263736263737,0.11637487126673532,0.02178780161404656,2
7,0.012765455245971679,0.003583028842441188,0.07481369972229004,0.02193910284331305,8,{'n_neighbors': 8},0.09090909090909091,0.12060301507537688,0.11398963730569948,0.07446808510638298,0.11538461538461539,0.10298661174047374,0.017474007482943844,10
8,0.017761421203613282,0.005725148812835737,0.07655243873596192,0.023801940214128143,9,{'n_neighbors': 9},0.09569377990430622,0.135678391959799,0.11917098445595854,0.06382978723404255,0.12637362637362637,0.10813594232749743,0.025600948837141316,8
9,0.009640693664550781,0.002707975157120361,0.0671231746673584,0.025476360359243444,10,{'n_neighbors': 10},0.10047846889952153,0.1407035175879397,0.11398963730569948,0.07446808510638298,0.13186813186813187,0.11225540679711637,0.023342419837469423,3
